offset	rva	va	text
0x00659814	0x65a614	0x1065a614	fo-FO
0x00659820	0x65a620	0x1065a620	hi-IN
0x0065982C	0x65a62c	0x1065a62c	mt-MT
0x00659838	0x65a638	0x1065a638	se-NO
0x00659844	0x65a644	0x1065a644	ms-MY
0x00659850	0x65a650	0x1065a650	kk-KZ
0x0065985C	0x65a65c	0x1065a65c	ky-KG
0x00659868	0x65a668	0x1065a668	sw-KE
0x00659874	0x65a674	0x1065a674	uz-UZ-Latn
0x0065988C	0x65a68c	0x1065a68c	tt-RU
0x00659898	0x65a698	0x1065a698	bn-IN
0x006598A4	0x65a6a4	0x1065a6a4	pa-IN
0x006598B0	0x65a6b0	0x1065a6b0	gu-IN
0x006598BC	0x65a6bc	0x1065a6bc	ta-IN
0x006598C8	0x65a6c8	0x1065a6c8	te-IN
0x006598D4	0x65a6d4	0x1065a6d4	kn-IN
0x006598E0	0x65a6e0	0x1065a6e0	ml-IN
0x006598EC	0x65a6ec	0x1065a6ec	mr-IN
0x006598F8	0x65a6f8	0x1065a6f8	sa-IN
0x00659904	0x65a704	0x1065a704	mn-MN
0x00659910	0x65a710	0x1065a710	cy-GB
0x0065991C	0x65a71c	0x1065a71c	gl-ES
0x00659928	0x65a728	0x1065a728	kok-IN
0x00659938	0x65a738	0x1065a738	syr-SY
0x00659948	0x65a748	0x1065a748	div-MV
0x00659958	0x65a758	0x1065a758	quz-BO
0x00659968	0x65a768	0x1065a768	ns-ZA
0x00659974	0x65a774	0x1065a774	mi-NZ
0x00659980	0x65a780	0x1065a780	ar-IQ
0x0065998C	0x65a78c	0x1065a78c	zh-CN
0x00659998	0x65a798	0x1065a798	de-CH
0x006599A4	0x65a7a4	0x1065a7a4	en-GB
0x006599B0	0x65a7b0	0x1065a7b0	es-MX
0x006599BC	0x65a7bc	0x1065a7bc	fr-BE
0x006599C8	0x65a7c8	0x1065a7c8	it-CH
0x006599D4	0x65a7d4	0x1065a7d4	nl-BE
0x006599E0	0x65a7e0	0x1065a7e0	nn-NO
0x006599EC	0x65a7ec	0x1065a7ec	pt-PT
0x006599F8	0x65a7f8	0x1065a7f8	sr-SP-Latn
0x00659A10	0x65a810	0x1065a810	sv-FI
0x00659A1C	0x65a81c	0x1065a81c	az-AZ-Cyrl
0x00659A34	0x65a834	0x1065a834	se-SE
0x00659A40	0x65a840	0x1065a840	ms-BN
0x00659A4C	0x65a84c	0x1065a84c	uz-UZ-Cyrl
0x00659A64	0x65a864	0x1065a864	quz-EC
0x00659A74	0x65a874	0x1065a874	ar-EG
0x00659A80	0x65a880	0x1065a880	zh-HK
0x00659A8C	0x65a88c	0x1065a88c	de-AT
0x00659A98	0x65a898	0x1065a898	en-AU
0x00659AA4	0x65a8a4	0x1065a8a4	es-ES
0x00659AB0	0x65a8b0	0x1065a8b0	fr-CA
0x00659ABC	0x65a8bc	0x1065a8bc	sr-SP-Cyrl
0x00659AD4	0x65a8d4	0x1065a8d4	se-FI
0x00659AE0	0x65a8e0	0x1065a8e0	quz-PE
0x00659AF0	0x65a8f0	0x1065a8f0	ar-LY
0x00659AFC	0x65a8fc	0x1065a8fc	zh-SG
0x00659B08	0x65a908	0x1065a908	de-LU
0x00659B14	0x65a914	0x1065a914	en-CA
0x00659B20	0x65a920	0x1065a920	es-GT
0x00659B2C	0x65a92c	0x1065a92c	fr-CH
0x00659B38	0x65a938	0x1065a938	hr-BA
0x00659B44	0x65a944	0x1065a944	smj-NO
0x00659B54	0x65a954	0x1065a954	ar-DZ
0x00659B60	0x65a960	0x1065a960	zh-MO
0x00659B6C	0x65a96c	0x1065a96c	de-LI
0x00659B78	0x65a978	0x1065a978	en-NZ
0x00659B84	0x65a984	0x1065a984	es-CR
0x00659B90	0x65a990	0x1065a990	fr-LU
0x00659B9C	0x65a99c	0x1065a99c	bs-BA-Latn
0x00659BB4	0x65a9b4	0x1065a9b4	smj-SE
0x00659BC4	0x65a9c4	0x1065a9c4	ar-MA
0x00659BD0	0x65a9d0	0x1065a9d0	en-IE
0x00659BDC	0x65a9dc	0x1065a9dc	es-PA
0x00659BE8	0x65a9e8	0x1065a9e8	fr-MC
0x00659BF4	0x65a9f4	0x1065a9f4	sr-BA-Latn
0x00659C0C	0x65aa0c	0x1065aa0c	sma-NO
0x00659C1C	0x65aa1c	0x1065aa1c	ar-TN
0x00659C28	0x65aa28	0x1065aa28	en-ZA
0x00659C34	0x65aa34	0x1065aa34	es-DO
0x00659C40	0x65aa40	0x1065aa40	sr-BA-Cyrl
0x00659C58	0x65aa58	0x1065aa58	sma-SE
0x00659C68	0x65aa68	0x1065aa68	ar-OM
0x00659C74	0x65aa74	0x1065aa74	en-JM
0x00659C80	0x65aa80	0x1065aa80	es-VE
0x00659C8C	0x65aa8c	0x1065aa8c	sms-FI
0x00659C9C	0x65aa9c	0x1065aa9c	ar-YE
0x00659CA8	0x65aaa8	0x1065aaa8	en-CB
0x00659CB4	0x65aab4	0x1065aab4	es-CO
0x00659CC0	0x65aac0	0x1065aac0	smn-FI
0x00659CD0	0x65aad0	0x1065aad0	ar-SY
0x00659CDC	0x65aadc	0x1065aadc	en-BZ
0x00659CE8	0x65aae8	0x1065aae8	es-PE
0x00659CF4	0x65aaf4	0x1065aaf4	ar-JO
0x00659D00	0x65ab00	0x1065ab00	en-TT
0x00659D0C	0x65ab0c	0x1065ab0c	es-AR
0x00659D18	0x65ab18	0x1065ab18	ar-LB
0x00659D24	0x65ab24	0x1065ab24	en-ZW
0x00659D30	0x65ab30	0x1065ab30	es-EC
0x00659D3C	0x65ab3c	0x1065ab3c	ar-KW
0x00659D48	0x65ab48	0x1065ab48	en-PH
0x00659D54	0x65ab54	0x1065ab54	es-CL
0x00659D60	0x65ab60	0x1065ab60	ar-AE
0x00659D6C	0x65ab6c	0x1065ab6c	es-UY
0x00659D78	0x65ab78	0x1065ab78	ar-BH
0x00659D84	0x65ab84	0x1065ab84	es-PY
0x00659D90	0x65ab90	0x1065ab90	ar-QA
0x00659D9C	0x65ab9c	0x1065ab9c	es-BO
0x00659DA8	0x65aba8	0x1065aba8	es-SV
0x00659DB4	0x65abb4	0x1065abb4	es-HN
0x00659DC0	0x65abc0	0x1065abc0	es-NI
0x00659DCC	0x65abcc	0x1065abcc	es-PR
0x00659DD8	0x65abd8	0x1065abd8	zh-CHT
0x00659DF0	0x65abf0	0x1065abf0	af-za
0x00659DFC	0x65abfc	0x1065abfc	ar-ae
0x00659E08	0x65ac08	0x1065ac08	ar-bh
0x00659E14	0x65ac14	0x1065ac14	ar-dz
0x00659E20	0x65ac20	0x1065ac20	ar-eg
0x00659E2C	0x65ac2c	0x1065ac2c	ar-iq
0x00659E38	0x65ac38	0x1065ac38	ar-jo
0x00659E44	0x65ac44	0x1065ac44	ar-kw
0x00659E50	0x65ac50	0x1065ac50	ar-lb
0x00659E5C	0x65ac5c	0x1065ac5c	ar-ly
0x00659E68	0x65ac68	0x1065ac68	ar-ma
0x00659E74	0x65ac74	0x1065ac74	ar-om
0x00659E80	0x65ac80	0x1065ac80	ar-qa
0x00659E8C	0x65ac8c	0x1065ac8c	ar-sa
0x00659E98	0x65ac98	0x1065ac98	ar-sy
0x00659EA4	0x65aca4	0x1065aca4	ar-tn
0x00659EB0	0x65acb0	0x1065acb0	ar-ye
0x00659EBC	0x65acbc	0x1065acbc	az-az-cyrl
0x00659ED4	0x65acd4	0x1065acd4	az-az-latn
0x00659EEC	0x65acec	0x1065acec	be-by
0x00659EF8	0x65acf8	0x1065acf8	bg-bg
0x00659F04	0x65ad04	0x1065ad04	bn-in
0x00659F10	0x65ad10	0x1065ad10	bs-ba-latn
0x00659F28	0x65ad28	0x1065ad28	ca-es
0x00659F34	0x65ad34	0x1065ad34	cs-cz
0x00659F40	0x65ad40	0x1065ad40	cy-gb
0x00659F4C	0x65ad4c	0x1065ad4c	da-dk
0x00659F58	0x65ad58	0x1065ad58	de-at
0x00659F64	0x65ad64	0x1065ad64	de-ch
0x00659F70	0x65ad70	0x1065ad70	de-de
0x00659F7C	0x65ad7c	0x1065ad7c	de-li
0x00659F88	0x65ad88	0x1065ad88	de-lu
0x00659F94	0x65ad94	0x1065ad94	div-mv
0x00659FA4	0x65ada4	0x1065ada4	el-gr
0x00659FB0	0x65adb0	0x1065adb0	en-au
0x00659FBC	0x65adbc	0x1065adbc	en-bz
0x00659FC8	0x65adc8	0x1065adc8	en-ca
0x00659FD4	0x65add4	0x1065add4	en-cb
0x00659FE0	0x65ade0	0x1065ade0	en-gb
0x00659FEC	0x65adec	0x1065adec	en-ie
0x00659FF8	0x65adf8	0x1065adf8	en-jm
0x0065A004	0x65ae04	0x1065ae04	en-nz
0x0065A010	0x65ae10	0x1065ae10	en-ph
0x0065A01C	0x65ae1c	0x1065ae1c	en-tt
0x0065A028	0x65ae28	0x1065ae28	en-us
0x0065A034	0x65ae34	0x1065ae34	en-za
0x0065A040	0x65ae40	0x1065ae40	en-zw
0x0065A04C	0x65ae4c	0x1065ae4c	es-ar
0x0065A058	0x65ae58	0x1065ae58	es-bo
0x0065A064	0x65ae64	0x1065ae64	es-cl
0x0065A070	0x65ae70	0x1065ae70	es-co
0x0065A07C	0x65ae7c	0x1065ae7c	es-cr
0x0065A088	0x65ae88	0x1065ae88	es-do
0x0065A094	0x65ae94	0x1065ae94	es-ec
0x0065A0A0	0x65aea0	0x1065aea0	es-es
0x0065A0AC	0x65aeac	0x1065aeac	es-gt
0x0065A0B8	0x65aeb8	0x1065aeb8	es-hn
0x0065A0C4	0x65aec4	0x1065aec4	es-mx
0x0065A0D0	0x65aed0	0x1065aed0	es-ni
0x0065A0DC	0x65aedc	0x1065aedc	es-pa
0x0065A0E8	0x65aee8	0x1065aee8	es-pe
0x0065A0F4	0x65aef4	0x1065aef4	es-pr
0x0065A100	0x65af00	0x1065af00	es-py
0x0065A10C	0x65af0c	0x1065af0c	es-sv
0x0065A118	0x65af18	0x1065af18	es-uy
0x0065A124	0x65af24	0x1065af24	es-ve
0x0065A130	0x65af30	0x1065af30	et-ee
0x0065A13C	0x65af3c	0x1065af3c	eu-es
0x0065A148	0x65af48	0x1065af48	fa-ir
0x0065A154	0x65af54	0x1065af54	fi-fi
0x0065A160	0x65af60	0x1065af60	fo-fo
0x0065A16C	0x65af6c	0x1065af6c	fr-be
0x0065A178	0x65af78	0x1065af78	fr-ca
0x0065A184	0x65af84	0x1065af84	fr-ch
0x0065A190	0x65af90	0x1065af90	fr-fr
0x0065A19C	0x65af9c	0x1065af9c	fr-lu
0x0065A1A8	0x65afa8	0x1065afa8	fr-mc
0x0065A1B4	0x65afb4	0x1065afb4	gl-es
0x0065A1C0	0x65afc0	0x1065afc0	gu-in
0x0065A1CC	0x65afcc	0x1065afcc	he-il
0x0065A1D8	0x65afd8	0x1065afd8	hi-in
0x0065A1E4	0x65afe4	0x1065afe4	hr-ba
0x0065A1F0	0x65aff0	0x1065aff0	hr-hr
0x0065A1FC	0x65affc	0x1065affc	hu-hu
0x0065A208	0x65b008	0x1065b008	hy-am
0x0065A214	0x65b014	0x1065b014	id-id
0x0065A220	0x65b020	0x1065b020	is-is
0x0065A22C	0x65b02c	0x1065b02c	it-ch
0x0065A238	0x65b038	0x1065b038	it-it
0x0065A244	0x65b044	0x1065b044	ja-jp
0x0065A250	0x65b050	0x1065b050	ka-ge
0x0065A25C	0x65b05c	0x1065b05c	kk-kz
0x0065A268	0x65b068	0x1065b068	kn-in
0x0065A274	0x65b074	0x1065b074	ko-kr
0x0065A280	0x65b080	0x1065b080	kok-in
0x0065A290	0x65b090	0x1065b090	ky-kg
0x0065A29C	0x65b09c	0x1065b09c	lt-lt
0x0065A2A8	0x65b0a8	0x1065b0a8	lv-lv
0x0065A2B4	0x65b0b4	0x1065b0b4	mi-nz
0x0065A2C0	0x65b0c0	0x1065b0c0	mk-mk
0x0065A2CC	0x65b0cc	0x1065b0cc	ml-in
0x0065A2D8	0x65b0d8	0x1065b0d8	mn-mn
0x0065A2E4	0x65b0e4	0x1065b0e4	mr-in
0x0065A2F0	0x65b0f0	0x1065b0f0	ms-bn
0x0065A2FC	0x65b0fc	0x1065b0fc	ms-my
0x0065A308	0x65b108	0x1065b108	mt-mt
0x0065A314	0x65b114	0x1065b114	nb-no
0x0065A320	0x65b120	0x1065b120	nl-be
0x0065A32C	0x65b12c	0x1065b12c	nl-nl
0x0065A338	0x65b138	0x1065b138	nn-no
0x0065A344	0x65b144	0x1065b144	ns-za
0x0065A350	0x65b150	0x1065b150	pa-in
0x0065A35C	0x65b15c	0x1065b15c	pl-pl
0x0065A368	0x65b168	0x1065b168	pt-br
0x0065A374	0x65b174	0x1065b174	pt-pt
0x0065A380	0x65b180	0x1065b180	quz-bo
0x0065A390	0x65b190	0x1065b190	quz-ec
0x0065A3A0	0x65b1a0	0x1065b1a0	quz-pe
0x0065A3B0	0x65b1b0	0x1065b1b0	ro-ro
0x0065A3BC	0x65b1bc	0x1065b1bc	ru-ru
0x0065A3C8	0x65b1c8	0x1065b1c8	sa-in
0x0065A3D4	0x65b1d4	0x1065b1d4	se-fi
0x0065A3E0	0x65b1e0	0x1065b1e0	se-no
0x0065A3EC	0x65b1ec	0x1065b1ec	se-se
0x0065A3F8	0x65b1f8	0x1065b1f8	sk-sk
0x0065A404	0x65b204	0x1065b204	sl-si
0x0065A410	0x65b210	0x1065b210	sma-no
0x0065A420	0x65b220	0x1065b220	sma-se
0x0065A430	0x65b230	0x1065b230	smj-no
0x0065A440	0x65b240	0x1065b240	smj-se
0x0065A450	0x65b250	0x1065b250	smn-fi
0x0065A460	0x65b260	0x1065b260	sms-fi
0x0065A470	0x65b270	0x1065b270	sq-al
0x0065A47C	0x65b27c	0x1065b27c	sr-ba-cyrl
0x0065A494	0x65b294	0x1065b294	sr-ba-latn
0x0065A4AC	0x65b2ac	0x1065b2ac	sr-sp-cyrl
0x0065A4C4	0x65b2c4	0x1065b2c4	sr-sp-latn
0x0065A4DC	0x65b2dc	0x1065b2dc	sv-fi
0x0065A4E8	0x65b2e8	0x1065b2e8	sv-se
0x0065A4F4	0x65b2f4	0x1065b2f4	sw-ke
0x0065A500	0x65b300	0x1065b300	syr-sy
0x0065A510	0x65b310	0x1065b310	ta-in
0x0065A51C	0x65b31c	0x1065b31c	te-in
0x0065A528	0x65b328	0x1065b328	th-th
0x0065A534	0x65b334	0x1065b334	tn-za
0x0065A540	0x65b340	0x1065b340	tr-tr
0x0065A54C	0x65b34c	0x1065b34c	tt-ru
0x0065A558	0x65b358	0x1065b358	uk-ua
0x0065A564	0x65b364	0x1065b364	ur-pk
0x0065A570	0x65b370	0x1065b370	uz-uz-cyrl
0x0065A588	0x65b388	0x1065b388	uz-uz-latn
0x0065A5A0	0x65b3a0	0x1065b3a0	vi-vn
0x0065A5AC	0x65b3ac	0x1065b3ac	xh-za
0x0065A5B8	0x65b3b8	0x1065b3b8	zh-chs
0x0065A5C8	0x65b3c8	0x1065b3c8	zh-cht
0x0065A5D8	0x65b3d8	0x1065b3d8	zh-cn
0x0065A5E4	0x65b3e4	0x1065b3e4	zh-hk
0x0065A5F0	0x65b3f0	0x1065b3f0	zh-mo
0x0065A5FC	0x65b3fc	0x1065b3fc	zh-sg
0x0065A608	0x65b408	0x1065b408	zh-tw
0x0065A614	0x65b414	0x1065b414	zu-za
0x0065B09C	0x65be9c	0x1065be9c	api-ms-win-core-fibers-l1-1-1
0x0065B0D8	0x65bed8	0x1065bed8	api-ms-win-core-synch-l1-2-0
0x0065B114	0x65bf14	0x1065bf14	kernel32
0x0065B128	0x65bf28	0x1065bf28	api-ms-
0x0065B360	0x65c160	0x1065c160	(null)
0x0065B6E0	0x65c4e0	0x1065c4e0	mscoree.dll
0x0065C0D0	0x65ced0	0x1065ced0	minkernel\crts\ucrt\inc\corecrt_internal_strtox.h
0x0065C138	0x65cf38	0x1065cf38	__crt_strtox::floating_point_value::as_double
0x0065C194	0x65cf94	0x1065cf94	_is_double
0x0065C1B0	0x65cfb0	0x1065cfb0	__crt_strtox::floating_point_value::as_float
0x0065C20C	0x65d00c	0x1065d00c	!_is_double
0x0065C242	0x65d042	0x1065d042	nINF
0x0065C254	0x65d054	0x1065d054	INITY
0x0065C260	0x65d060	0x1065d060	inity
0x0065C294	0x65d094	0x1065d094	SNAN)
0x0065C2A0	0x65d0a0	0x1065d0a0	snan)
0x0065C2AC	0x65d0ac	0x1065d0ac	IND)ind)
0x0065C4F8	0x65d2f8	0x1065d2f8	LC_ALL
0x0065C508	0x65d308	0x1065d308	LC_COLLATE
0x0065C520	0x65d320	0x1065d320	LC_CTYPE
0x0065C534	0x65d334	0x1065d334	LC_MONETARY
0x0065C54C	0x65d34c	0x1065d34c	LC_NUMERIC
0x0065C564	0x65d364	0x1065d364	LC_TIME
0x0065C690	0x65d490	0x1065d490	         (((((                  H
0x0065CB92	0x65d992	0x1065d992	         (((((                  H
0x0065CC90	0x65da90	0x1065da90	      (                          
0x0065CDAC	0x65dbac	0x1065dbac	am/pm
0x0065D09E	0x65de9e	0x1065de9e	Eccs
0x0065D0A8	0x65dea8	0x1065dea8	UTF-8
0x0065D0B4	0x65deb4	0x1065deb4	UTF-16LEUNICODE
0x0065D3A0	0x65e1a0	0x1065e1a0	Sunday
0x0065D3B0	0x65e1b0	0x1065e1b0	Monday
0x0065D3C0	0x65e1c0	0x1065e1c0	Tuesday
0x0065D3D0	0x65e1d0	0x1065e1d0	Thursday
0x0065D3E4	0x65e1e4	0x1065e1e4	Friday
0x0065D3F4	0x65e1f4	0x1065e1f4	Saturday
0x0065D468	0x65e268	0x1065e268	January
0x0065D478	0x65e278	0x1065e278	February
0x0065D48C	0x65e28c	0x1065e28c	March
0x0065D498	0x65e298	0x1065e298	April
0x0065D4A4	0x65e2a4	0x1065e2a4	June
0x0065D4B0	0x65e2b0	0x1065e2b0	July
0x0065D4BC	0x65e2bc	0x1065e2bc	August
0x0065D4CC	0x65e2cc	0x1065e2cc	October
0x0065D4DC	0x65e2dc	0x1065e2dc	November
0x0065D4F0	0x65e2f0	0x1065e2f0	December
0x0065D514	0x65e314	0x1065e314	MM/dd/yy
0x0065D528	0x65e328	0x1065e328	dddd, MMMM dd, yyyy
0x0065D550	0x65e350	0x1065e350	HH:mm:ss
0x0065DEC0	0x65ecc0	0x1065ecc0	api-ms-win-core-datetime-l1-1-1
0x0065DF00	0x65ed00	0x1065ed00	api-ms-win-core-file-l1-2-4
0x0065DF38	0x65ed38	0x1065ed38	api-ms-win-core-file-l1-2-2
0x0065DF70	0x65ed70	0x1065ed70	api-ms-win-core-localization-l1-2-1
0x0065DFB8	0x65edb8	0x1065edb8	api-ms-win-core-localization-obsolete-l1-2-0
0x0065E018	0x65ee18	0x1065ee18	api-ms-win-core-processthreads-l1-1-2
0x0065E064	0x65ee64	0x1065ee64	api-ms-win-core-string-l1-1-0
0x0065E0A0	0x65eea0	0x1065eea0	api-ms-win-core-sysinfo-l1-2-1
0x0065E0E0	0x65eee0	0x1065eee0	api-ms-win-core-winrt-l1-1-0
0x0065E11C	0x65ef1c	0x1065ef1c	api-ms-win-core-xstate-l2-1-0
0x0065E158	0x65ef58	0x1065ef58	api-ms-win-rtcore-ntuser-window-l1-1-0
0x0065E1A8	0x65efa8	0x1065efa8	api-ms-win-security-systemfunctions-l1-1-0
0x0065E200	0x65f000	0x1065f000	ext-ms-win-ntuser-dialogbox-l1-1-0
0x0065E248	0x65f048	0x1065f048	ext-ms-win-ntuser-windowstation-l1-1-0
0x0065E298	0x65f098	0x1065f098	advapi32
0x0065E2AC	0x65f0ac	0x1065f0ac	kernelbase
0x0065E2C4	0x65f0c4	0x1065f0c4	ntdll
0x0065E2D0	0x65f0d0	0x1065f0d0	api-ms-win-appmodel-runtime-l1-1-2
0x0065E318	0x65f118	0x1065f118	user32
0x0065E328	0x65f128	0x1065f128	api-ms-win-core-fibers-l1-1-0
0x0065E364	0x65f164	0x1065f164	ext-ms-
0x00662208	0x663008	0x10663008	american
0x0066221C	0x66301c	0x1066301c	american english
0x00662240	0x663040	0x10663040	american-english
0x00662264	0x663064	0x10663064	australian
0x0066227C	0x66307c	0x1066307c	belgian
0x0066228C	0x66308c	0x1066308c	canadian
0x006622B0	0x6630b0	0x106630b0	chinese
0x006622C0	0x6630c0	0x106630c0	chinese-hongkong
0x006622E4	0x6630e4	0x106630e4	chinese-simplified
0x0066230C	0x66310c	0x1066310c	chinese-singapore
0x00662330	0x663130	0x10663130	chinese-traditional
0x00662358	0x663158	0x10663158	dutch-belgian
0x00662374	0x663174	0x10663174	english-american
0x00662398	0x663198	0x10663198	english-aus
0x006623B0	0x6631b0	0x106631b0	english-belize
0x006623D0	0x6631d0	0x106631d0	english-can
0x006623E8	0x6631e8	0x106631e8	english-caribbean
0x0066240C	0x66320c	0x1066320c	english-ire
0x00662424	0x663224	0x10663224	english-jamaica
0x00662444	0x663244	0x10663244	english-nz
0x0066245C	0x66325c	0x1066325c	english-south africa
0x00662488	0x663288	0x10663288	english-trinidad y tobago
0x006624BC	0x6632bc	0x106632bc	english-uk
0x006624D4	0x6632d4	0x106632d4	english-us
0x006624EC	0x6632ec	0x106632ec	english-usa
0x00662504	0x663304	0x10663304	french-belgian
0x00662524	0x663324	0x10663324	french-canadian
0x00662544	0x663344	0x10663344	french-luxembourg
0x00662568	0x663368	0x10663368	french-swiss
0x00662584	0x663384	0x10663384	german-austrian
0x006625A4	0x6633a4	0x106633a4	german-lichtenstein
0x006625CC	0x6633cc	0x106633cc	german-luxembourg
0x006625F0	0x6633f0	0x106633f0	german-swiss
0x0066260C	0x66340c	0x1066340c	irish-english
0x00662628	0x663428	0x10663428	italian-swiss
0x00662644	0x663444	0x10663444	norwegian
0x00662658	0x663458	0x10663458	norwegian-bokmal
0x0066267C	0x66347c	0x1066347c	norwegian-nynorsk
0x006626A0	0x6634a0	0x106634a0	portuguese-brazilian
0x006626CC	0x6634cc	0x106634cc	spanish-argentina
0x006626F0	0x6634f0	0x106634f0	spanish-bolivia
0x00662710	0x663510	0x10663510	spanish-chile
0x0066272C	0x66352c	0x1066352c	spanish-colombia
0x00662750	0x663550	0x10663550	spanish-costa rica
0x00662778	0x663578	0x10663578	spanish-dominican republic
0x006627B0	0x6635b0	0x106635b0	spanish-ecuador
0x006627D0	0x6635d0	0x106635d0	spanish-el salvador
0x006627F8	0x6635f8	0x106635f8	spanish-guatemala
0x0066281C	0x66361c	0x1066361c	spanish-honduras
0x00662840	0x663640	0x10663640	spanish-mexican
0x00662860	0x663660	0x10663660	spanish-modern
0x00662880	0x663680	0x10663680	spanish-nicaragua
0x006628A4	0x6636a4	0x106636a4	spanish-panama
0x006628C4	0x6636c4	0x106636c4	spanish-paraguay
0x006628E8	0x6636e8	0x106636e8	spanish-peru
0x00662904	0x663704	0x10663704	spanish-puerto rico
0x0066292C	0x66372c	0x1066372c	spanish-uruguay
0x0066294C	0x66374c	0x1066374c	spanish-venezuela
0x00662970	0x663770	0x10663770	swedish-finland
0x00662990	0x663790	0x10663790	swiss
0x006629AC	0x6637ac	0x106637ac	america
0x006629BC	0x6637bc	0x106637bc	britain
0x006629CC	0x6637cc	0x106637cc	china
0x006629D8	0x6637d8	0x106637d8	czech
0x006629E4	0x6637e4	0x106637e4	england
0x006629F4	0x6637f4	0x106637f4	great britain
0x00662A10	0x663810	0x10663810	holland
0x00662A20	0x663820	0x10663820	hong-kong
0x00662A34	0x663834	0x10663834	new-zealand
0x00662A54	0x663854	0x10663854	pr china
0x00662A68	0x663868	0x10663868	pr-china
0x00662A7C	0x66387c	0x1066387c	puerto-rico
0x00662A94	0x663894	0x10663894	slovak
0x00662AA4	0x6638a4	0x106638a4	south africa
0x00662AC0	0x6638c0	0x106638c0	south korea
0x00662AD8	0x6638d8	0x106638d8	south-africa
0x00662AF4	0x6638f4	0x106638f4	south-korea
0x00662B0C	0x66390c	0x1066390c	trinidad & tobago
0x00662B30	0x663930	0x10663930	united-kingdom
0x00662B50	0x663950	0x10663950	united-states
0x00662B6C	0x66396c	0x1066396c	utf8
0x00662B80	0x663980	0x10663980	utf-8
0x00663D10	0x664b10	0x10664b10	CONOUT$
0x00694C22	0x695a22	0x10695a22	R0RPRpR
0x00695782	0x696582	0x10696582	R&SoS
0x006DF868	0x6e0668	0x106e0668	 !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
0x0072E2A6	0x76a0a6	0x1076a0a6	VS_VERSION_INFO
0x0072E302	0x76a102	0x1076a102	StringFileInfo
0x0072E326	0x76a126	0x1076a126	080904e4
0x0072E33E	0x76a13e	0x1076a13e	CompanyName
0x0072E358	0x76a158	0x1076a158	XLware
0x0072E36E	0x76a16e	0x1076a16e	LegalCopyright
0x0072E38C	0x76a18c	0x1076a18c	(c) Copyright 2008-2022 XLware
0x0072E3D2	0x76a1d2	0x1076a1d2	FileDescription
0x0072E3F4	0x76a1f4	0x1076a1f4	Library for reading and writing Excel files
0x0072E452	0x76a252	0x1076a252	FileVersion
0x0072E46C	0x76a26c	0x1076a26c	4.2.0.0
0x0072E482	0x76a282	0x1076a282	ProductVersion
0x0072E4A0	0x76a2a0	0x1076a2a0	4.2.0.0
0x0072E4B6	0x76a2b6	0x1076a2b6	OriginalFilename
0x0072E4D8	0x76a2d8	0x1076a2d8	libxl.dll
0x0072E4F2	0x76a2f2	0x1076a2f2	ProductName
0x0072E50C	0x76a30c	0x1076a30c	LibXL
0x0072E51E	0x76a31e	0x1076a31e	InternalName
0x0072E538	0x76a338	0x1076a338	libxl
0x0072E54A	0x76a34a	0x1076a34a	VarFileInfo
0x0072E56A	0x76a36a	0x1076a36a	Translation
